price,ppsf,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
381172,231.57,1646,7,76120,4,2.0,1,2012,True
236238,175.25,1348,130,76117,3,2,0,1949,False
349463,237.57,1471,201,76107,2,2,0,1961,True
384819,123.78,3109,207,76017,4,5.0,1,2013,False
353403,264.52,1336,230,76028,3,2,0,1989,True
408392,102.77,3974,34,76002,3,5.0,1,1934,True
645081,136.38,4730,10,76052,7,4.0,1,1965,False
310791,178.72,1739,50,76109,4,0.0,0,2018,False
1138407,241.29,4718,45,76092,7,4.0,1,1987,True
376940,224.24,1681,168,76120,4,3.0,1,2007,True
480584,142.1,3382,0,76028,4,3.0,1,1994,False
411798,88.41,4658,133,76109,8,6.0,1,2001,True
234839,178.72,1314,45,76117,3,2,0,1935,False
270999,141.59,1914,114,75052,4,0.0,0,1981,True
446700,241.85,1847,168,76180,2,0.0,0,1985,True
324653,233.9,1388,199,76013,2,2,0,1966,True
318613,228.89,1392,0,76140,3,2,0,2013,False
280964,143.2,1962,0,76020,2,0.0,0,1937,True
397424,210.72,1886,241,76180,4,2.0,1,1957,False
366222,196.58,1863,18,76120,4,0.0,0,1933,False
1200746,305.53,3930,30,76092,3,0.0,0,1947,True
284502,99.16,2869,189,76140,5,5.0,1,1964,True
264106,163.63,1614,166,76140,2,3.0,1,2012,False
223511,64.6,3460,130,76135,5,4.0,1,1985,True
375855,128.54,2924,25,76028,4,4.0,1,1992,False
154413,115.75,1334,91,76020,2,1,0,1990,True
331605,277.73,1194,92,76013,2,1,0,2017,False
186061,99.18,1876,38,76180,4,0.0,0,1962,False
530152,154.97,3421,303,76028,3,5.0,1,1944,True
360371,144.44,2495,91,76020,2,0.0,0,1970,True
351500,312.72,1124,51,76013,2,1,0,1963,False
249349,150.94,1652,10,76013,2,0.0,0,1936,True
339958,273.72,1242,193,76107,3,1,0,2010,False
237475,190.13,1249,19,76117,3,1,0,1989,False
276159,242.03,1141,235,76140,3,1,0,1977,True
359809,196.3,1833,92,76036,4,2.0,1,1939,True
354049,165.13,2144,107,76036,2,0.0,0,1941,False
192645,104.08,1851,341,76180,2,0.0,0,1985,True
99515,40.16,2478,2,76244,2,0.0,0,1994,True
350185,99.23,3529,277,76002,5,4.0,1,1963,False
417388,104.85,3981,116,76017,4,0.0,0,1950,True
228469,175.07,1305,5,76117,3,1,0,1956,False
331850,54.09,6135,24,76109,7,5.0,1,1960,False
740431,292.43,2532,23,76126,3,0.0,0,1990,True
523946,101.19,5178,148,76092,5,4.0,1,2009,True
445044,173.64,2563,110,76126,3,3.0,1,1942,True
137532,41.66,3301,84,75052,5,4.0,1,1958,True
500965,108.88,4601,48,76052,6,6.0,1,1974,True
263966,126.42,2088,65,76036,2,2.0,1,1958,True
39586,14.31,2766,13,76244,4,0.0,0,2000,False
422815,217.61,1943,27,76180,2,0.0,0,1966,True
273395,92.87,2944,27,76135,5,4.0,1,2013,True
267805,110.3,2428,2,76140,4,0.0,0,1968,True
393717,93.19,4225,74,76017,6,5.0,1,1985,False
64540,28.12,2295,2,76244,3,2.0,1,2000,True
1834207,531.96,3448,30,76092,3,4.0,1,1998,False
475093,227.64,2087,202,76040,4,3.0,1,1993,True
428379,195.52,2191,284,76017,2,0.0,0,1996,False
535555,173.71,3083,83,76040,4,0.0,0,2009,False
783705,223.47,3507,205,76126,5,5.0,1,1977,True
269705,165.87,1626,88,76020,3,0.0,0,2010,True
532793,251.79,2116,102,76135,3,3.0,1,1991,True
349223,244.9,1426,327,76107,2,1,0,1960,False
86235,29.42,2931,15,75052,4,4.0,1,1963,False
250448,144.68,1731,21,76013,2,3.0,1,1984,True
182107,69.96,2603,106,75052,3,0.0,0,1985,True
354302,160.9,2202,7,76017,3,0.0,0,1993,True
235452,160.5,1467,302,76114,3,2,0,1998,True
995808,334.73,2975,5,76092,3,3.0,1,2016,False
605500,242.01,2502,265,76028,4,3.0,1,1970,False
343905,40.2,8555,69,76109,8,5.0,1,1955,True
488100,155.05,3148,412,76028,5,3.0,1,2008,False
338982,199.75,1697,105,76120,4,3.0,1,1971,False
273945,250.18,1095,0,76114,3,1,0,1977,True
263417,117.49,2242,276,76020,2,0.0,0,2003,True
656553,200.29,3278,0,76126,5,3.0,1,2002,True
481460,214.94,2240,89,76020,3,3.0,1,1943,False
819062,328.02,2497,15,76126,3,0.0,0,1974,False
235392,113.99,2065,206,76140,4,3.0,1,1946,False
229920,174.18,1320,1,76013,3,1,0,2009,True
339970,204.55,1662,78,76020,2,0.0,0,1994,True
36131,21.99,1643,30,76244,3,0.0,0,2000,False
602883,189.29,3185,232,76052,4,5.0,1,1951,False
170895,86.18,1983,6,76180,2,3.0,1,1964,True
416128,242.36,1717,74,76180,3,0.0,0,2016,True
297685,281.63,1057,43,76013,2,1,0,1957,False
395726,147.38,2685,328,76002,2,0.0,0,1956,True
1708356,534.53,3196,186,76092,5,3.0,1,1947,True
253526,121.65,2084,30,76002,2,3.0,1,1998,True
262848,204.71,1284,15,76020,2,1,0,1970,False
163272,133.61,1222,177,76020,2,1,0,1964,False
508006,187.53,2709,80,76135,2,0.0,0,1996,False
320731,290.78,1103,224,76013,3,2,0,1998,True
402343,238.92,1684,81,76020,2,2.0,1,1991,True
427564,281.85,1517,161,76017,3,3.0,1,1958,False
552285,150.45,3671,9,76135,4,5.0,1,1941,False
280389,97.39,2879,248,76028,4,4.0,1,2014,False
250386,94.63,2646,28,76028,3,0.0,0,1983,True
664118,662.13,1003,291,76126,2,1,0,1977,True
225916,133.21,1696,166,76109,2,0.0,0,1945,False
486821,110.12,4421,24,76052,6,6.0,1,1957,True
165894,18.57,8935,244,76109,5,5.0,1,1944,False
509304,253.51,2009,294,76040,3,3.0,1,1934,True
377160,230.12,1639,62,76120,4,2.0,1,2007,False
359439,205.86,1746,154,76120,2,0.0,0,1932,True
269579,151.7,1777,94,76040,4,3.0,1,1934,True
854236,198.8,4297,6,76092,6,5.0,1,1972,False
160562,81.01,1982,21,76040,4,0.0,0,1939,False
354842,182.16,1948,144,76036,4,3.0,1,1965,True
881974,234.13,3767,240,76092,5,4.0,1,1939,False
235069,168.99,1391,167,76117,3,1,0,1982,True
330659,44.87,7370,142,76109,5,4.0,1,1985,False
297682,178.47,1668,5,76002,2,0.0,0,1959,False
279590,132.95,2103,173,76140,4,0.0,0,1936,False
644325,189.23,3405,45,76135,5,3.0,1,1942,False
741982,208.07,3566,119,76052,5,0.0,0,1990,True
37065,22.09,1678,180,75052,3,0.0,0,1982,True
846520,421.78,2007,23,76126,3,0.0,0,1986,False
280255,149.39,1876,48,76180,4,0.0,0,1944,False
229911,154.41,1489,9,76114,3,2,0,1932,False
2117181,611.37,3463,142,76092,5,4.0,1,2004,False
312969,153.12,2044,84,76020,4,2.0,1,1968,True
364460,132.82,2744,57,76002,4,0.0,0,1999,True
230010,155.83,1476,23,76020,2,2,0,1931,False
683258,191.66,3565,21,76135,3,4.0,1,1969,True
384813,124.29,3096,17,76126,5,0.0,0,1951,False
85229,45.87,1858,79,75052,4,0.0,0,1952,True
183918,103.85,1771,235,76114,2,0.0,0,1931,True
1293200,311.39,4153,1,76092,8,5.0,1,2004,True
59438,35.27,1685,61,76244,2,0.0,0,2016,False
396096,163.68,2420,6,76020,4,2.0,1,2000,True
174250,88.5,1969,407,75052,4,2.0,1,1962,False
117929,67.16,1756,56,76244,2,3.0,1,2001,True
232861,113.26,2056,5,76135,3,3.0,1,1984,True
865635,460.44,1880,79,76040,4,0.0,0,2004,False
235416,182.07,1293,154,76117,2,2,0,2016,False
197104,123.34,1598,205,76040,2,0.0,0,1942,False
515264,310.21,1661,306,76180,3,0.0,0,2009,True
385145,204.76,1881,252,76020,3,0.0,0,1985,False
307651,239.79,1283,58,76140,3,1,0,1991,True
351501,210.1,1673,0,76120,3,0.0,0,1954,True
282354,171.75,1644,63,76020,4,0.0,0,1966,True
369356,213.38,1731,246,76120,3,3.0,1,2008,True
279973,91.32,3066,12,76002,3,5.0,1,1946,True
317839,214.9,1479,195,76140,2,2,0,1960,False
374854,254.14,1475,26,76120,3,1,0,1936,True
337214,214.79,1570,255,76107,2,2.0,1,1961,False
176814,152.56,1159,207,76114,2,1,0,1969,True
339392,239.18,1419,78,76013,3,2,0,1944,False
354128,179.49,1973,184,76135,3,0.0,0,1979,True
362200,127.22,2847,18,76002,5,4.0,1,1933,True
310687,163.95,1895,35,76180,4,2.0,1,1996,False
282719,121.18,2333,268,76140,3,0.0,0,1939,False
319361,170.14,1877,47,76180,4,3.0,1,1979,True
233342,177.72,1313,141,76117,2,2,0,1940,False
186477,14.82,12586,23,76109,8,5.0,1,1946,False
362528,205.05,1768,31,76036,4,0.0,0,1991,True
1769035,450.37,3928,87,76092,3,5.0,1,1933,True
233879,174.41,1341,124,76117,3,1,0,1935,False
456589,181.91,2510,116,76002,4,0.0,0,1983,False
1311717,340.35,3854,101,76092,5,3.0,1,1965,True
261049,119.97,2176,41,76020,2,3.0,1,1980,True
396351,124.6,3181,221,76017,3,5.0,1,1952,False
269922,137.23,1967,177,76180,4,3.0,1,1978,True
326131,64.76,5036,317,76109,5,6.0,1,1955,False
441189,191.41,2305,89,76002,3,0.0,0,1977,False
195243,61.79,3160,47,76126,3,4.0,1,2000,False
224168,115.85,1935,187,76180,4,0.0,0,1933,False
249097,83.79,2973,58,76140,5,0.0,0,1936,False
360680,227.56,1585,198,76120,3,2.0,1,1959,True
533156,53.29,10004,7,76109,5,6.0,1,1956,False
533757,264.37,2019,77,76135,2,2.0,1,1962,True
393821,49.62,7937,185,76109,6,4.0,1,2004,True
265084,104.2,2544,57,76140,4,2.0,1,1972,True
284391,149.92,1897,313,76013,3,0.0,0,1996,True
367016,252.59,1453,376,76107,3,2,0,1971,True
380521,219.32,1735,134,76180,2,0.0,0,1944,True
1394297,472.16,2953,282,76092,4,5.0,1,1948,False
340682,254.24,1340,155,76107,3,2,0,1932,False
445687,155.67,2863,39,76052,5,3.0,1,1970,True
265077,27.19,9750,39,76109,6,5.0,1,1954,True
253101,89.94,2814,57,76244,3,0.0,0,1953,True
377008,54.81,6878,39,76109,5,6.0,1,1938,False
160786,154.45,1041,81,76114,2,2,0,1979,False
333288,210.94,1580,27,76013,2,0.0,0,1965,False
46868,24.32,1927,175,76244,4,3.0,1,1981,True
136272,44.49,3063,185,75052,5,4.0,1,1994,False
351933,227.49,1547,2,76120,4,0.0,0,1958,True
353931,317.71,1114,18,76107,2,2,0,1965,True
380582,111.28,3420,10,76017,5,5.0,1,1948,True
364664,246.73,1478,210,76107,3,2,0,1957,True
319965,116.69,2742,134,76002,3,0.0,0,1994,False
324359,235.9,1375,48,76107,2,1,0,1985,False
644352,206.19,3125,1,76052,4,5.0,1,1998,True
323818,190.71,1698,26,76180,3,0.0,0,1997,False
376943,107.15,3518,130,76002,3,5.0,1,2004,True
221923,176.69,1256,29,76140,2,1,0,1998,False
368183,245.95,1497,357,76120,2,2,0,1942,True
375369,249.91,1502,431,76120,2,3.0,1,1960,False
229945,171.22,1343,190,76117,2,1,0,1986,False
297007,173.38,1713,19,76028,3,0.0,0,1974,False
279508,191.31,1461,126,76114,3,2,0,1990,False
1276644,310.39,4113,144,76092,5,5.0,1,1953,True
544253,203.31,2677,40,76135,4,2.0,1,2011,False
138145,118.38,1167,239,76114,3,1,0,2016,True
1235252,328.18,3764,21,76092,4,5.0,1,2004,True
331747,89.16,3721,207,76017,5,4.0,1,1936,True
339640,250.1,1358,57,76107,2,1,0,1941,True
418331,177.41,2358,96,76135,3,0.0,0,1967,True
841079,231.77,3629,153,76126,4,4.0,1,1977,True
232630,177.44,1311,27,76117,2,1,0,2005,False
228165,104.33,2187,42,76135,3,2.0,1,1965,True
364276,258.72,1408,8,76120,3,2,0,1985,False
1044835,337.26,3098,18,76092,5,3.0,1,1962,False
322537,133.89,2409,170,76140,3,0.0,0,1969,True
385111,299.46,1286,94,76107,2,1,0,1971,False
296060,120.99,2447,108,76002,2,0.0,0,1947,True
535829,254.31,2107,127,76135,4,0.0,0,1993,True
284390,275.04,1034,279,76013,3,1,0,1933,False
297018,167.15,1777,19,76135,4,0.0,0,1961,False
267241,172.41,1550,16,76013,3,2.0,1,1961,False
339913,205.76,1652,95,76140,2,3.0,1,1988,False
333452,207.24,1609,60,76180,2,3.0,1,1942,True
374953,284.27,1319,114,76002,3,2,0,1984,False
372499,312.5,1192,68,76107,3,2,0,1937,False
283946,113.9,2493,393,76126,4,3.0,1,1976,False
337535,89.46,3773,97,76109,4,5.0,1,1969,True
233837,172.45,1356,380,76117,3,1,0,1965,True
280068,107.18,2613,13,76017,2,2.0,1,1948,False
76049,22.11,3440,185,75052,4,4.0,1,1974,True
264029,130.26,2027,122,76140,4,0.0,0,1963,False
601191,309.89,1940,30,76180,2,2.0,1,1941,True
355671,196.5,1810,55,76036,3,2.0,1,2011,False
319104,176.59,1807,28,76040,3,2.0,1,1970,False
423166,247.03,1713,389,76002,3,3.0,1,2001,False
316269,145.81,2169,36,76036,2,2.0,1,1976,False
365231,201.34,1814,240,76036,3,2.0,1,1933,True
360253,275.21,1309,70,76107,3,2,0,1950,False
247103,112.52,2196,0,76126,4,0.0,0,1954,False
65446,17.33,3776,104,75052,5,4.0,1,1965,False
938750,167.28,5612,48,76092,5,6.0,1,1952,True
104357,66.51,1569,8,75052,2,0.0,0,1983,False
340789,265.21,1285,128,76107,3,1,0,1967,True
642150,300.49,2137,108,76040,4,0.0,0,1944,False
549406,252.14,2179,157,76028,2,0.0,0,2008,True
436302,66.65,6546,42,76109,6,6.0,1,1956,True
318234,198.4,1604,162,76013,4,2.0,1,1940,False
327774,177.27,1849,386,76002,3,0.0,0,1960,False
244297,95.54,2557,214,76140,3,2.0,1,1982,False
302890,146.96,2061,194,76036,3,0.0,0,1991,True
231110,170.44,1356,230,76117,3,1,0,1995,False
109277,47.18,2316,325,76244,2,0.0,0,1930,False
232792,86.41,2694,108,76028,4,0.0,0,1937,True
268656,199.0,1350,307,76140,3,2,0,1944,True
235515,171.28,1375,348,76117,3,1,0,1981,False
390543,191.07,2044,19,76002,2,0.0,0,1965,True
378459,267.08,1417,273,76120,2,2,0,1938,True
331585,210.66,1574,18,76107,4,2.0,1,1990,True
457383,251.45,1819,55,76052,4,0.0,0,1997,False
595660,335.02,1778,215,76028,3,0.0,0,1959,True
311762,187.92,1659,195,76017,4,0.0,0,1948,False
1117381,254.59,4389,67,76092,7,5.0,1,1991,False
388725,184.93,2102,25,76180,4,2.0,1,1974,False
380587,110.03,3459,107,76092,5,4.0,1,1998,True
444955,326.93,1361,273,76040,3,2,0,1962,False
497273,65.58,7583,97,76109,6,5.0,1,1952,False
366554,52.36,7000,83,76109,7,6.0,1,1934,True
717734,194.72,3686,80,76028,4,0.0,0,1941,False
374173,104.87,3568,292,76017,4,4.0,1,1966,True
267507,153.21,1746,166,76180,4,0.0,0,1984,False
651657,253.27,2573,6,76126,4,3.0,1,1941,True
309226,167.33,1848,183,76036,3,0.0,0,1954,True
1764884,482.34,3659,333,76092,4,4.0,1,1975,False
481787,142.46,3382,166,76126,3,5.0,1,1965,False
55103,29.05,1897,131,75052,3,3.0,1,1971,False
393480,130.51,3015,263,76135,3,3.0,1,1949,False
440246,255.66,1722,221,76017,2,2.0,1,1998,True
233298,179.6,1299,144,76117,3,2,0,1944,False
351655,194.93,1804,60,76020,2,0.0,0,1972,False
306760,240.03,1278,4,76114,2,1,0,2018,False
346510,135.41,2559,121,76135,4,3.0,1,1930,False
1149387,438.86,2619,209,76092,3,3.0,1,1937,True
352273,125.77,2801,305,76002,5,0.0,0,1957,False
1223306,438.78,2788,187,76092,3,0.0,0,1943,False
265250,132.69,1999,31,76140,2,2.0,1,1970,True
278205,168.81,1648,64,76114,3,2.0,1,1935,True
393929,222.68,1769,201,76017,3,3.0,1,1951,False
232668,175.33,1327,10,76117,2,1,0,1945,False
328337,145.47,2257,321,76036,3,0.0,0,1964,False
424428,129.08,3288,102,76126,3,5.0,1,1942,False
349023,134.81,2589,236,76002,4,0.0,0,1993,False
132977,61.59,2159,359,75052,4,3.0,1,1989,True
288280,176.75,1631,339,76036,2,0.0,0,2002,False
371799,225.33,1650,159,76120,3,0.0,0,2014,True
79187,40.42,1959,257,75052,2,0.0,0,1994,False
587578,221.31,2655,56,76028,2,2.0,1,1942,True
425961,51.28,8306,158,76109,5,6.0,1,1940,True
233973,166.06,1409,9,76117,3,1,0,2013,False
209916,134.82,1557,53,76114,4,0.0,0,1938,False
841131,335.91,2504,218,76052,3,0.0,0,1960,False
31525,16.64,1895,292,75052,4,2.0,1,1944,True
356008,173.49,2052,12,76017,4,2.0,1,2012,True
776620,257.59,3015,44,76126,4,4.0,1,1967,False
231266,174.67,1324,270,76117,2,1,0,1931,True
232843,170.08,1369,350,76117,3,2,0,1931,True
370462,111.42,3325,165,76109,5,0.0,0,1983,True
232400,120.41,1930,24,76140,3,2.0,1,1960,True
385840,137.65,2803,6,76002,3,5.0,1,1948,False
378316,139.39,2714,71,76109,3,0.0,0,1937,True
450480,203.56,2213,164,76017,2,0.0,0,1961,True
159908,68.16,2346,369,76244,4,3.0,1,2018,False
349971,229.04,1528,80,76107,2,2.0,1,2008,False
285285,189.31,1507,21,76180,3,0.0,0,1945,False
366021,131.76,2778,7,76040,3,0.0,0,1944,True
257229,142.35,1807,37,76114,2,0.0,0,1943,False
439346,164.12,2677,258,76002,3,0.0,0,1982,False
332535,262.46,1267,87,76013,2,1,0,1968,False
71077,22.28,3190,317,76244,4,5.0,1,2008,False
1476575,486.2,3037,238,76092,3,5.0,1,1984,False
345518,116.45,2967,175,76126,5,0.0,0,2012,True
292843,144.97,2020,150,76180,4,3.0,1,1961,False
365794,205.73,1778,14,76036,3,0.0,0,1997,True
348968,136.32,2560,23,76135,3,0.0,0,1982,True
341805,151.04,2263,33,76040,2,0.0,0,1999,True
353182,189.48,1864,92,76135,3,0.0,0,1959,False
311467,180.04,1730,11,76020,4,2.0,1,2000,True
484984,226.42,2142,3,76040,2,3.0,1,2014,True
386851,99.35,3894,22,76040,5,0.0,0,2009,False
295300,129.46,2281,17,76002,2,2.0,1,2014,False
233001,177.59,1312,418,76117,3,1,0,1991,False
1370178,480.6,2851,92,76092,3,4.0,1,1987,True
221300,151.78,1458,187,76020,3,2,0,1934,False
246192,147.24,1672,160,76036,4,3.0,1,2007,False
271702,127.8,2126,231,76028,3,0.0,0,2017,False
760369,227.52,3342,135,76135,5,4.0,1,1948,True
640140,192.52,3325,56,76135,4,5.0,1,1934,True
603476,202.24,2984,154,76052,4,4.0,1,1989,False
354039,270.26,1310,0,76107,2,1,0,1943,True
334475,146.0,2291,205,76017,3,2.0,1,1945,False
193514,92.41,2094,94,76040,3,3.0,1,1987,True
328112,225.66,1454,151,76020,2,2,0,1994,False
416869,126.17,3304,18,76135,4,4.0,1,1983,False
280497,173.47,1617,165,76036,2,0.0,0,1997,True
404553,237.27,1705,97,76028,3,3.0,1,2008,False
278779,129.36,2155,18,76140,2,3.0,1,1978,False
216959,88.66,2447,210,76109,2,2.0,1,1946,False
365664,317.69,1151,163,76017,2,2,0,1989,True
388976,188.27,2066,38,76017,2,2.0,1,2008,True
73576,23.93,3075,42,75052,3,4.0,1,1931,True
361514,254.41,1421,32,76036,3,1,0,2016,False
215611,61.66,3497,22,75052,4,4.0,1,2010,False
144909,44.63,3247,187,76040,3,5.0,1,1967,False
268987,197.78,1360,135,76140,3,1,0,1971,True
2554645,529.9,4821,81,76092,5,5.0,1,1941,True
65694,26.6,2470,200,75052,4,3.0,1,1957,False
322145,266.24,1210,51,76017,3,1,0,1991,True
316973,183.75,1725,41,76036,3,0.0,0,1969,True
108763,83.79,1298,50,76114,2,2,0,2013,True
418215,118.11,3541,20,76017,4,0.0,0,1981,False
451643,47.81,9447,164,76109,7,5.0,1,1957,True
341555,184.72,1849,73,76120,3,2.0,1,1946,False
269149,161.94,1662,31,76140,3,2.0,1,2006,True
33915,18.71,1813,26,76244,2,0.0,0,1965,False
317357,253.08,1254,7,76107,3,2,0,2015,False
383747,220.54,1740,22,76017,4,0.0,0,1992,True
500543,196.14,2552,42,76126,2,3.0,1,1994,False
324014,189.59,1709,10,76040,3,0.0,0,2015,True
237536,104.83,2266,232,76140,2,0.0,0,1931,True
567878,222.7,2550,7,76126,3,0.0,0,1997,False
565368,364.52,1551,165,76180,2,0.0,0,1957,True
289566,146.69,1974,99,76140,2,3.0,1,2008,False
369847,329.63,1122,254,76017,3,1,0,1988,True
69326,35.9,1931,33,75052,2,2.0,1,1951,True
253850,140.48,1807,410,76180,4,0.0,0,2016,True
389978,256.4,1521,313,76036,4,0.0,0,2017,True
470655,244.37,1926,76,76052,4,0.0,0,1972,True
214313,82.43,2600,45,76040,2,0.0,0,1958,True
234903,171.84,1367,4,76117,3,2,0,2005,True
138951,63.94,2173,6,75052,4,2.0,1,1954,False
327004,244.95,1335,250,76017,3,2,0,1977,True
269825,210.31,1283,186,76020,3,2,0,2012,False
349046,277.46,1258,33,76107,2,2,0,1939,False
328227,187.56,1750,17,76036,2,0.0,0,1947,False
270972,228.09,1188,299,76013,3,2,0,1982,True
288086,103.52,2783,69,76017,4,0.0,0,2015,True
367351,275.58,1333,34,76135,3,2,0,2017,False
317249,253.39,1252,59,76107,3,2,0,2014,False
1563567,255.94,6109,127,76092,7,6.0,1,1938,False
393012,194.56,2020,148,76028,4,2.0,1,1992,False
450335,119.58,3766,159,76052,5,0.0,0,2018,True
338340,144.1,2348,310,76002,4,0.0,0,1983,True
818791,292.74,2797,1,76092,2,0.0,0,1998,True
321706,203.87,1578,211,76107,4,0.0,0,1935,False
517009,224.49,2303,63,76028,2,3.0,1,1944,True
121287,61.19,1982,139,76114,4,2.0,1,1956,False
268636,169.06,1589,17,76013,3,3.0,1,1936,False
318987,83.83,3805,57,76052,4,4.0,1,2004,False
301919,152.95,1974,177,76140,4,2.0,1,1946,False
305016,108.39,2814,26,76040,3,3.0,1,1964,True
236769,191.25,1238,194,76114,2,1,0,2004,False
292651,183.14,1598,203,76013,3,0.0,0,2000,True
451299,210.2,2147,376,76002,2,0.0,0,1995,False
367298,261.42,1405,36,76120,2,2,0,1936,False
469004,246.46,1903,1,76180,4,0.0,0,1975,False
688676,212.1,3247,76,76126,4,0.0,0,2001,True
637141,279.33,2281,23,76135,2,3.0,1,2015,False
353098,245.21,1440,363,76107,2,2,0,1951,True
470298,193.62,2429,23,76126,2,0.0,0,1971,True
359941,186.98,1925,122,76036,3,0.0,0,2013,True
324927,108.74,2988,47,76028,4,5.0,1,1988,False
336322,165.92,2027,125,76180,4,2.0,1,1961,False
388223,156.16,2486,5,76017,3,0.0,0,1976,False
938097,189.21,4958,5,76092,6,6.0,1,1931,False
285499,149.63,1908,21,76140,3,0.0,0,1951,False
329806,95.51,3453,40,76109,4,4.0,1,2016,False
87277,28.13,3103,15,75052,4,5.0,1,2002,False
723514,124.57,5808,41,76092,5,4.0,1,1986,False
317991,199.24,1596,32,76036,3,0.0,0,1970,False
346003,132.62,2609,0,76002,3,0.0,0,1960,False
380538,83.76,4543,4,76109,7,5.0,1,1931,False
502645,153.34,3278,40,76126,4,5.0,1,1949,True
263104,241.38,1090,81,76114,2,2,0,2018,False
322416,247.44,1303,74,76013,2,2,0,2015,True
369803,245.72,1505,38,76107,3,3.0,1,1931,True
354897,305.42,1162,11,76002,3,1,0,2007,True
785379,183.89,4271,192,76092,8,5.0,1,1935,True
356471,102.29,3485,47,76126,5,3.0,1,1997,False
475989,129.34,3680,149,76052,3,4.0,1,2005,True
234064,217.94,1074,303,76114,2,1,0,2001,True
333270,103.66,3215,92,76052,5,4.0,1,1994,False
609693,179.96,3388,57,76135,5,4.0,1,1982,True
334756,262.35,1276,7,76107,2,2,0,1954,True
341287,249.48,1368,289,76013,3,1,0,1948,False
370403,162.89,2274,71,76017,2,0.0,0,1938,False
233954,168.8,1386,47,76117,2,2,0,1937,False
188467,90.61,2080,272,76114,2,0.0,0,1970,False
68174,37.15,1835,177,75052,4,0.0,0,1989,True
130556,39.63,3294,162,76040,4,5.0,1,1969,True
369517,163.94,2254,145,76002,3,3.0,1,1947,False
752480,287.98,2613,244,76028,3,2.0,1,1930,True
339579,158.02,2149,318,76002,2,3.0,1,1942,True
252070,43.66,5773,228,76109,5,4.0,1,1966,True
234868,179.43,1309,69,76117,2,1,0,1947,True
857557,241.5,3551,52,76126,4,4.0,1,2010,True
379121,183.33,2068,62,76036,4,3.0,1,1946,True
284469,200.05,1422,167,76140,2,2,0,2009,True
238107,175.72,1355,238,76013,2,1,0,1958,False
451981,149.22,3029,136,76135,4,0.0,0,1935,True
239281,77.16,3101,18,76135,4,3.0,1,1941,False
301814,229.87,1313,169,76107,3,1,0,2006,True
388623,226.08,1719,322,76028,4,2.0,1,1976,True
319201,126.47,2524,247,76036,2,2.0,1,1977,True
297319,125.03,2378,175,76040,2,3.0,1,1983,False
249281,191.61,1301,6,76114,3,2,0,2012,False
262901,187.12,1405,282,76013,3,2,0,2017,True
191935,113.77,1687,50,76114,4,2.0,1,2017,False
199776,65.26,3061,58,76244,3,0.0,0,1971,True
296673,151.36,1960,42,76036,2,0.0,0,1938,True
235341,178.15,1321,187,76117,2,1,0,1960,False
402333,116.08,3466,163,76017,3,4.0,1,1968,False
665119,242.13,2747,9,76040,3,3.0,1,1992,False
260252,131.64,1977,111,76140,4,3.0,1,1969,False
329040,187.59,1754,42,76040,3,2.0,1,1977,False
63601,28.13,2261,155,76028,4,3.0,1,1979,False
501640,159.25,3150,110,76126,5,5.0,1,1991,False
366197,223.84,1636,132,76120,2,0.0,0,1955,False
862555,338.26,2550,57,76135,4,2.0,1,1942,True
295360,146.8,2012,116,76126,2,0.0,0,1939,True
336133,270.86,1241,140,76107,2,2,0,1979,False
285557,230.85,1237,23,76013,2,1,0,1964,True
